Germany 2006,John TERRY,214962,2,0,0,480,5
Germany 2006,Javier MASCHERANO,182372,2,0,0,510,5
Germany 2006,Torsten FRINGS,182207,2,0,0,541,6
Germany 2006,NUNO VALENTE,214967,2,0,0,549,6
Germany 2006,Gennaro GATTUSO,177845,2,0,0,552,6
Germany 2006,MANICHE,214964,2,0,0,565,7
Germany 2006,Eric ABIDAL,217974,2,0,0,570,6
Germany 2006,RICARDO CARVALHO,214957,2,0,0,570,6
Germany 2006,Christoph METZELDER,185434,2,0,0,600,6
Germany 2006,Claude MAKELELE,181293,2,0,0,660,7
Germany 2006,Leandro CUFRE,193984,0,0,1,90,2
Germany 2006,Pablo MASTROENI,188293,0,0,1,91,2
Germany 2006,Mateja KEZMAN,177709,0,0,1,132,2
Germany 2006,Tomas UJFALUSI,177894,0,0,1,155,2
Germany 2006,Vladyslav VASHCHUK,166297,0,0,1,213,3
Germany 2006,Wayne ROONEY,196842,0,0,1,253,4
Germany 2006,Marco MATERAZZI,184451,0,0,1,363,4
Germany 2006,Avery JOHN,158221,0,1,0,77,2
Germany 2006,Cyrille DOMORAUD,3347,0,1,0,90,1
Germany 2006,Jan POLAK,177897,0,1,0,97,3
Germany 2006,Luis PEREZ,176549,0,1,0,105,2
Germany 2006,Eddie POPE,158473,0,1,0,137,2
Germany 2006,Radoslaw SOBOLEWSKI,217260,0,1,0,142,2
Germany 2006,Jean-Paul ABALO,93299,0,1,0,143,2
Germany 2006,Dario SIMIC,155707,0,1,0,265,3
Germany 2006,Josip SIMUNIC,188511,0,1,0,270,3
Germany 2006,BOA MORTE,184454,1,0,0,10,1
Germany 2006,Haykel GUEMAMDIA,209148,1,0,0,10,1
Germany 2006,Teruyuki MONIWA,184367,1,0,0,33,1
Germany 2006,NUNO GOMES,165260,1,0,0,42,2
Germany 2006,Francisco RODRIGUEZ,209960,1,0,0,46,1
Germany 2006,Julio CRUZ,153954,1,0,0,61,2
Germany 2006,PARK Chuyoung,207761,1,0,0,66,1
Germany 2006,Jose Antonio REYES,197690,1,0,0,70,1
Germany 2006,John ALOISI,154050,1,0,0,72,4
Germany 2006,Yassine CHIKHAOUI,233781,1,0,0,82,1
Germany 2006,Johan DJOUROU,216645,1,0,0,86,3
Germany 2006,Artem MILEVSKIY,216753,1,0,0,87,4
Germany 2006,Sami AL JABER,77503,1,0,0,89,3
Germany 2006,AHN Jung Hwan,156216,1,0,0,89,3
Germany 2006,Carlos MARCHENA,177846,1,0,0,90,1
